Mean1,Median1,STD1,Variance1,Min1,Max1,Range1,IQR1,Kurtosis1,Skewness1,MAD1,RMS1,NumPeaks1,Energy1,ZCR1,FFT_Mean1,FFT_Std1,PSD_Mean1,PSD_Std1,Mean2,Median2,STD2,Variance2,Min2,Max2,Range2,IQR2,Kurtosis2,Skewness2,MAD2,RMS2,NumPeaks2,Energy2,ZCR2,FFT_Mean2,FFT_Std2,PSD_Mean2,PSD_Std2,Mean3,Median3,STD3,Variance3,Min3,Max3,Range3,IQR3,Kurtosis3,Skewness3,MAD3,RMS3,NumPeaks3,Energy3,ZCR3,FFT_Mean3,FFT_Std3,PSD_Mean3,PSD_Std3,Mean4,Median4,STD4,Variance4,Min4,Max4,Range4,IQR4,Kurtosis4,Skewness4,MAD4,RMS4,NumPeaks4,Energy4,ZCR4,FFT_Mean4,FFT_Std4,PSD_Mean4,PSD_Std4,Mean5,Median5,STD5,Variance5,Min5,Max5,Range5,IQR5,Kurtosis5,Skewness5,MAD5,RMS5,NumPeaks5,Energy5,ZCR5,FFT_Mean5,FFT_Std5,PSD_Mean5,PSD_Std5,Mean6,Median6,STD6,Variance6,Min6,Max6,Range6,IQR6,Kurtosis6,Skewness6,MAD6,RMS6,NumPeaks6,Energy6,ZCR6,FFT_Mean6,FFT_Std6,PSD_Mean6,PSD_Std6,Mean7,Median7,STD7,Variance7,Min7,Max7,Range7,IQR7,Kurtosis7,Skewness7,MAD7,RMS7,NumPeaks7,Energy7,ZCR7,FFT_Mean7,FFT_Std7,PSD_Mean7,PSD_Std7,Class
0.024522,0.0251,0.038607,0.00149,-0.2743,0.38931,0.66361,0.039886,13.413404,0.212697,0.026686,0.045734,1108,13.032479,0.133927,0.000306,0.000582,0.000041,0.000121,-0.011701,-0.013547,0.049363,0.002437,-0.19518,0.3709,0.56608,0.060565,4.861001,0.440949,0.037792,0.050727,1140,16.033898,0.12157,0.000332,0.00057,0.000049,0.000154,0.007616,0.009486,0.05532,0.00306,-0.46142,0.29155,0.75297,0.070516,5.341537,-0.238854,0.042531,0.055838,1345,19.427351,0.12815,0.000377,0.000606,0.000062,0.000248,34.161836,34.154,17.996978,323.891213,3.003,65.323,62.32,31.175,1.799614,0.000363,15.585134,38.611789,0,9289612.719,0.00008,0.03918,0.651992,28.564512,252.187875,-0.008856,-0.006096,0.032927,0.001084,-0.12777,0.10043,0.2282,0.029642,4.033185,-0.344403,0.023688,0.034095,1107,7.243387,0.040363,0.000109,0.000433,0.000023,0.00014,-0.001161,-0.001906,0.015345,0.000235,-0.062143,0.099143,0.161286,0.017507,5.721556,0.540447,0.011377,0.015388,1227,1.475442,0.071176,0.000077,0.00018,0.000005,0.000022,-0.002773,-0.003928,0.010387,0.000108,-0.038228,0.03813,0.076358,0.012639,3.664049,0.394296,0.008041,0.01075,1321,0.720131,0.056732,0.000046,0.000133,0.000002,0.000013,Stand
0.023484,0.023911,0.036354,0.001322,-0.15034,0.1964,0.34674,0.045736,3.584182,-0.094212,0.028294,0.043277,953,11.235639,0.139107,0.000282,0.00057,0.000037,0.000112,-0.000204,-0.00017,0.024239,0.000588,-0.11129,0.089588,0.200878,0.031627,3.627041,-0.071063,0.018925,0.024238,1288,3.524372,0.173946,0.000191,0.000248,0.000011,0.000022,0.015386,0.016455,0.044456,0.001976,-0.20543,0.18208,0.38751,0.056626,3.735771,-0.234417,0.034616,0.04704,1054,13.274364,0.171445,0.000357,0.00053,0.000043,0.000096,29.997055,29.998,17.319091,299.950928,0.009,59.987,59.978,29.994,1.799989,-0.000003,14.997544,34.637035,0,7197145.578,0.000083,0.038085,0.590415,22.689399,200.315085,-0.000451,-0.000403,0.00797,0.000064,-0.030403,0.043335,0.073738,0.008552,5.699555,0.288789,0.005861,0.007982,1120,0.382193,0.127438,0.00005,0.00009,0.000001,0.000004,-0.002018,-0.001454,0.012442,0.000155,-0.049834,0.061954,0.111788,0.016389,3.620824,-0.041119,0.009779,0.012603,881,0.952892,0.125104,0.000083,0.000142,0.000003,0.000009,-0.000224,-0.000189,0.003614,0.000013,-0.01383,0.014881,0.028711,0.004447,3.68945,-0.014654,0.002815,0.003621,1342,0.078645,0.165444,0.000027,0.000038,0,0.000001,Stand
0.024124,0.024086,0.028467,0.00081,-0.14308,0.21833,0.36141,0.033482,5.661533,-0.110439,0.021354,0.037313,1149,8.590078,0.108347,0.000216,0.000523,0.000028,0.000107,0.00092,0.001783,0.025262,0.000638,-0.18485,0.14361,0.32846,0.02902,6.83519,-0.283708,0.018694,0.025277,1217,3.942234,0.185008,0.000193,0.000258,0.000013,0.000024,0.004535,0.004249,0.035757,0.001279,-0.1726,0.18759,0.36019,0.044442,4.702747,0.120453,0.027439,0.03604,1219,8.014278,0.143355,0.000245,0.000392,0.000026,0.00008,30.854991,30.855,17.812699,317.292234,0.011,61.7,61.689,30.848,1.799996,-0.000002,15.425025,35.626834,0,7831403.757,0.000081,0.03817,0.598798,24.719726,218.24137,-0.000303,-0.000049,0.008943,0.00008,-0.055699,0.04937,0.105069,0.008723,8.218984,-0.558417,0.006128,0.008948,1347,0.493996,0.109968,0.000046,0.000104,0.000002,0.000007,-0.00098,-0.000959,0.011083,0.000123,-0.056224,0.087329,0.143553,0.013665,6.789777,0.101804,0.008347,0.011125,1100,0.763635,0.095867,0.000064,0.000127,0.000002,0.00001,0.000219,0.000299,0.004446,0.00002,-0.028552,0.031313,0.059865,0.004636,10.136928,-0.259964,0.003104,0.004451,1407,0.122253,0.165559,0.000029,0.000049,0,0.000002,Stand
0.000327,0.000211,0.021433,0.000459,-0.12454,0.076012,0.200552,0.027633,3.771599,-0.140544,0.016782,0.021434,1493,2.761903,0.308799,0.000214,0.000175,0.000009,0.000011,0.003736,0.004021,0.026255,0.000689,-0.12487,0.13524,0.26011,0.034646,3.54856,0.02414,0.020717,0.026517,1423,4.227493,0.242099,0.000245,0.000244,0.000014,0.000021,0.019519,0.019754,0.028174,0.000794,-0.11747,0.14924,0.26671,0.036368,3.784915,0.016306,0.021932,0.034273,1594,7.061886,0.220975,0.000287,0.00042,0.000023,0.000071,29.687353,29.6875,17.142452,293.863648,0.001,59.37,59.369,29.692,1.799984,0.000015,14.844626,34.280515,25,7065024.009,0.000083,0.037615,0.583652,22.128531,195.363421,-0.002685,-0.003113,0.00636,0.00004,-0.04039,0.029907,0.070297,0.007446,6.111859,0.082496,0.004721,0.006903,862,0.286506,0.090735,0.00004,0.000087,0.000001,0.000003,-0.003277,-0.003021,0.006368,0.000041,-0.034973,0.019363,0.054336,0.00853,3.893384,-0.29417,0.004981,0.007161,955,0.308288,0.1418,0.000049,0.000089,0.000001,0.000004,0.000638,0.000412,0.002125,0.000005,-0.012375,0.007874,0.020249,0.002136,4.719555,-0.198347,0.001628,0.002219,1063,0.029591,0.199518,0.000019,0.000023,0,0,Stand
-0.000146,-0.000169,0.022146,0.00049,-0.13746,0.18123,0.31869,0.028081,4.822588,0.112587,0.017189,0.022145,1503,2.97909,0.262963,0.000207,0.000195,0.00001,0.000014,0.000438,0.000502,0.021729,0.000472,-0.087937,0.08594,0.173877,0.027904,3.417702,0.004206,0.017036,0.021732,1667,2.869002,0.23284,0.000193,0.000201,0.000009,0.000018,0.002082,0.00185,0.024636,0.000607,-0.096874,0.11186,0.208734,0.032195,3.321474,0.065502,0.019456,0.024721,1687,3.712722,0.257037,0.00023,0.00022,0.000012,0.00002,29.999499,29.997,17.321675,300.040435,0.007,59.995,59.988,30.00275,1.800002,0.000021,14.999783,34.640453,22,7289763.142,0.000082,0.037653,0.586776,23.107349,204.005674,-0.001106,-0.000214,0.008106,0.000066,-0.031113,0.030685,0.061798,0.009583,3.928577,-0.259383,0.006188,0.00818,839,0.406521,0.066584,0.000039,0.000098,0.000001,0.000005,-0.000436,-0.000031,0.006171,0.000038,-0.025589,0.027679,0.053268,0.007462,3.41233,0.163712,0.004851,0.006186,957,0.232466,0.107901,0.000039,0.00007,0.000001,0.000003,-0.000187,-0.000244,0.003155,0.00001,-0.009827,0.014664,0.024491,0.004273,4.342458,0.566971,0.002423,0.003161,1078,0.060688,0.125185,0.000021,0.000035,0,0.000001,Stand
0.027792,0.027879,0.027136,0.000736,-0.13433,0.18125,0.31558,0.03201,4.959522,-0.141025,0.020458,0.038841,1374,9.874158,0.085638,0.000212,0.000551,0.00003,0.000145,0.003865,0.003623,0.02749,0.000756,-0.1317,0.21849,0.35019,0.030552,6.149456,0.090241,0.020299,0.027759,1490,5.043237,0.156379,0.000199,0.000283,0.000014,0.00003,0.005482,0.006594,0.039776,0.001582,-0.21762,0.21185,0.42947,0.049284,4.067422,0.049183,0.030723,0.040148,1513,10.549893,0.127807,0.000252,0.000433,0.000031,0.000133,32.7656,32.755,18.916371,357.829078,0.005,65.525,65.52,32.74375,1.800648,0.000675,16.378908,37.833305,1,9368244.517,0.000076,0.038409,0.617502,27.983814,247.060776,0.000438,0.000086,0.01017,0.000103,-0.056633,0.036615,0.093248,0.011955,4.551141,-0.127465,0.007715,0.010179,1392,0.678125,0.081054,0.00005,0.000115,0.000002,0.000007,-0.000282,-0.000446,0.011301,0.000128,-0.04174,0.043231,0.084971,0.01529,3.041085,0.004933,0.009023,0.011304,1323,0.83628,0.081207,0.000061,0.000126,0.000002,0.000011,0.000451,0.000538,0.004044,0.000016,-0.022431,0.018827,0.041258,0.004872,5.483999,-0.441521,0.003042,0.004069,1546,0.108344,0.142781,0.000027,0.000043,0,0.000001,Stand
-0.011405,-0.012123,0.02408,0.00058,-0.13007,0.11473,0.2448,0.030337,4.243187,0.051204,0.018572,0.026642,1606,4.481039,0.186837,0.000211,0.000298,0.000013,0.000033,-0.002098,-0.002432,0.02406,0.000579,-0.14619,0.15089,0.29708,0.027806,5.675249,0.08069,0.017933,0.02415,1741,3.68181,0.249406,0.000211,0.000221,0.00001,0.000016,0.044618,0.049223,0.033284,0.001108,-0.10199,0.15231,0.2543,0.039575,3.643566,-0.714408,0.025711,0.055664,1804,19.560417,0.051402,0.000244,0.000864,0.000061,0.000444,31.908564,31.908,18.421221,339.34139,0.011,63.831,63.82,31.90475,1.800003,0.000031,15.951987,36.843508,10,8569544.402,0.000079,0.038662,0.612264,26.321515,232.383592,0.00086,0.000539,0.011196,0.000125,-0.044694,0.082072,0.126766,0.010653,9.336238,1.024032,0.007691,0.011228,785,0.795928,0.061223,0.000046,0.000134,0.000002,0.000009,-0.007792,-0.007667,0.013043,0.00017,-0.060657,0.037447,0.098104,0.017317,3.207736,0.142175,0.010311,0.015192,778,1.457002,0.036829,0.000055,0.000208,0.000004,0.000026,-0.000428,-0.00032,0.004764,0.000023,-0.021681,0.033712,0.055393,0.004318,8.335233,0.489143,0.003331,0.004783,956,0.144439,0.095913,0.000026,0.000055,0,0.000002,Stand
0.000152,0.000188,0.035614,0.001268,-0.14777,0.23723,0.385,0.042117,5.338069,0.243488,0.026782,0.035612,1249,7.940117,0.261699,0.000305,0.000331,0.000025,0.00004,-0.001485,-0.001825,0.040545,0.001644,-0.21547,0.22376,0.43923,0.04818,4.96239,-0.029262,0.03053,0.040569,1329,10.304617,0.189826,0.000315,0.000405,0.000033,0.000073,-0.002089,-0.002177,0.048429,0.002345,-0.25244,0.19111,0.44355,0.061263,3.997912,-0.116155,0.037418,0.04847,1237,14.709516,0.222409,0.000408,0.000457,0.000047,0.000073,30.921668,30.92,17.855886,318.832673,0.001,61.839,61.838,30.92325,1.799997,0.000025,15.46243,35.70618,7,7982344.916,0.00008,0.037755,0.595799,24.113213,212.886658,0.000312,-0.001648,0.025113,0.000631,-0.1348,0.12193,0.25673,0.025574,6.038961,0.534357,0.017903,0.025113,673,3.948527,0.063329,0.00011,0.000298,0.000012,0.000054,0.000281,0.001663,0.017093,0.000292,-0.09314,0.059189,0.152329,0.018112,5.203342,-0.717445,0.012623,0.017094,825,1.829442,0.087925,0.000089,0.000197,0.000006,0.000025,-0.000448,-0.000214,0.005996,0.000036,-0.023651,0.028549,0.0522,0.007446,4.01327,0.304969,0.004609,0.006012,845,0.226328,0.118272,0.000039,0.000065,0.000001,0.000002,Stand
-0.000387,-0.000549,0.02807,0.000788,-0.13138,0.16076,0.29214,0.033743,4.770087,0.145609,0.021277,0.028071,1336,4.674235,0.276888,0.000265,0.00025,0.000015,0.000019,0.000865,0.001428,0.031849,0.001014,-0.15856,0.16641,0.32497,0.036944,4.860208,-0.041052,0.02387,0.031858,1393,6.020598,0.215189,0.000267,0.000316,0.000019,0.000036,0.004536,0.003927,0.041029,0.001683,-0.26861,0.27686,0.54547,0.045796,7.66108,0.211784,0.029641,0.041276,1445,10.106374,0.212154,0.000348,0.000412,0.000032,0.000069,39.962833,39.9625,17.309536,299.620044,9.989,69.936,59.947,29.9795,1.799956,0.000037,14.989347,43.549944,21,11250616.91,0.000084,0.041816,0.766287,36.946704,326.196221,0.001028,0.001272,0.019656,0.000386,-0.1163,0.11419,0.23049,0.014521,9.503189,-0.437789,0.012343,0.019681,659,2.297737,0.07055,0.000084,0.000242,0.000007,0.000033,0.00047,0.000323,0.013566,0.000184,-0.085105,0.11431,0.199415,0.014125,12.212979,0.607671,0.009611,0.013573,801,1.09283,0.077967,0.000069,0.000162,0.000004,0.000017,-0.000001,-0.00009,0.005938,0.000035,-0.037061,0.032181,0.069242,0.005326,8.307101,-0.607512,0.004047,0.005938,877,0.209153,0.119268,0.000035,0.000069,0.000001,0.000003,Stand
0.00011,0.00034,0.015536,0.000241,-0.0898,0.068693,0.158493,0.020472,3.365305,-0.072532,0.012295,0.015535,1633,1.466147,0.335556,0.00016,0.000119,0.000005,0.000005,-0.000675,-0.001049,0.019419,0.000377,-0.075904,0.089552,0.165456,0.0258,3.318714,0.063499,0.01536,0.019429,1618,2.293248,0.268724,0.000188,0.000164,0.000007,0.000009,-0.002076,-0.00254,0.020152,0.000406,-0.083492,0.087994,0.171486,0.026113,3.4841,0.211595,0.015813,0.020257,1696,2.492839,0.313333,0.000205,0.000163,0.000008,0.00001,35.002762,35,17.321628,300.03881,5.006,64.995,59.989,29.99825,1.800007,-0.000003,14.999717,39.053589,18,9265485.451,0.000082,0.0393,0.671764,29.503557,260.479365,0.002386,0.002579,0.005166,0.000027,-0.02832,0.029205,0.057525,0.006393,6.958671,-0.373556,0.00378,0.00569,1008,0.196715,0.075802,0.00003,0.000073,0.000001,0.000002,-0.000166,0.000092,0.005946,0.000035,-0.024399,0.02034,0.044739,0.007462,3.33415,-0.342287,0.004659,0.005947,1004,0.214886,0.10823,0.000035,0.000068,0.000001,0.000003,-0.000035,-0.000244,0.002171,0.000005,-0.008774,0.012543,0.021317,0.002136,4.092027,0.075912,0.001688,0.002171,1142,0.028638,0.173909,0.000017,0.000022,0,0,Stand
-0.001371,-0.00155,0.034595,0.001197,-0.1256,0.1257,0.2513,0.046404,3.083713,0.047481,0.027536,0.03462,1204,7.563868,0.249327,0.000287,0.000328,0.000024,0.00004,0.005219,0.003585,0.043853,0.001923,-0.15663,0.17873,0.33536,0.057965,3.151002,0.107116,0.034693,0.044159,1182,12.306581,0.21209,0.000357,0.000431,0.000038,0.000063,-0.01029,-0.010557,0.042204,0.001781,-0.17995,0.22431,0.40426,0.053945,3.596961,0.04437,0.032928,0.043437,1333,11.907665,0.227935,0.000368,0.000425,0.000037,0.000056,31.896373,31.896,18.41474,339.102633,0.01,63.784,63.774,31.89325,1.800016,-0.000001,15.946332,36.82971,8,8560414.087,0.000079,0.038657,0.61213,26.31844,232.356526,-0.000059,-0.00024,0.008526,0.000073,-0.032467,0.044232,0.076699,0.010653,3.844735,0.125208,0.006636,0.008525,937,0.458679,0.124307,0.000056,0.000092,0.000001,0.000004,0.001263,0.000925,0.009986,0.0001,-0.047454,0.055876,0.10333,0.013406,3.644145,0.046591,0.007852,0.010065,827,0.639338,0.181192,0.000073,0.000105,0.000002,0.000004,0.000707,0.001315,0.00362,0.000013,-0.013599,0.014218,0.027817,0.005243,3.167897,-0.122665,0.002879,0.003688,947,0.085846,0.182301,0.000029,0.000037,0,0,Stand
-0.000092,0.000279,0.032015,0.001025,-0.59132,0.34473,0.93605,0.030327,60.734334,-2.550882,0.020267,0.032012,1418,6.082022,0.277591,0.000299,0.000288,0.000019,0.000026,-0.001556,-0.001549,0.041646,0.001734,-0.58165,0.47394,1.05559,0.037902,35.133937,-1.295689,0.026144,0.041672,1492,10.306415,0.218787,0.000393,0.000372,0.000034,0.000048,-0.006545,-0.008518,0.036677,0.001345,-0.30683,0.16075,0.46758,0.049375,4.425176,-0.033095,0.029005,0.037254,1625,8.236743,0.160152,0.000291,0.000395,0.000028,0.000097,34.985816,34.986,17.318385,299.926455,5.002,64.975,59.973,29.994,1.799979,0.000032,14.996956,39.036947,17,9044246.827,0.000084,0.040141,0.679311,29.56723,261.040853,0.001086,0.001378,0.019448,0.000378,-0.091962,0.12961,0.221572,0.018233,7.877574,0.41481,0.013492,0.019477,731,2.251437,0.051137,0.000086,0.000238,0.000007,0.000032,0.001215,0.001638,0.013747,0.000189,-0.12356,0.091623,0.215183,0.013848,16.408666,-1.362265,0.009248,0.0138,963,1.130246,0.073547,0.000088,0.000157,0.000004,0.000014,0.000026,0.00037,0.005925,0.000035,-0.10722,0.036588,0.143808,0.005326,58.943381,-3.12507,0.00374,0.005925,997,0.208353,0.095788,0.000037,0.000068,0.000001,0.000002,Stand
-0.000064,0.000582,0.040401,0.001632,-0.1804,0.15655,0.33695,0.053453,3.413735,-0.066907,0.031803,0.040398,1227,10.24421,0.216903,0.000332,0.000387,0.000032,0.000064,0.001048,0.001198,0.044341,0.001966,-0.17597,0.19255,0.36852,0.059111,3.153712,-0.036195,0.035132,0.04435,1140,12.346489,0.18759,0.000341,0.000444,0.000039,0.000078,0.001374,0.00128,0.038672,0.001496,-0.3356,0.21058,0.54618,0.050732,4.434684,-0.058515,0.030326,0.038694,1421,9.397917,0.229648,0.000345,0.000346,0.00003,0.000043,33.998794,33.998,17.899822,320.403612,3.005,64.995,61.99,31.0045,1.80001,-0.000021,15.50042,38.422266,6,9266550.114,0.00008,0.038716,0.646457,28.996988,256.006696,-0.000542,-0.000244,0.010545,0.000111,-0.074814,0.04982,0.124634,0.011719,7.290478,-0.374017,0.007742,0.010558,687,0.699761,0.100924,0.000061,0.000118,0.000002,0.000006,-0.000678,0.00029,0.01586,0.000252,-0.11581,0.066345,0.182155,0.014908,9.998625,-1.218849,0.01076,0.015873,823,1.581478,0.088816,0.000077,0.000185,0.000005,0.000027,-0.000081,-0.000153,0.005377,0.000029,-0.020386,0.026474,0.04686,0.006378,4.26863,0.261051,0.004078,0.005377,832,0.181469,0.130237,0.000036,0.000058,0.000001,0.000001,Stand
-0.001218,-0.001097,0.028057,0.000787,-0.24931,0.19298,0.44229,0.032053,8.179198,-0.451252,0.020604,0.028081,1536,5.282541,0.262651,0.000243,0.000242,0.000016,0.000027,-0.002934,-0.002962,0.032594,0.001062,-0.1412,0.20137,0.34257,0.040702,4.25253,0.004036,0.025218,0.032724,1480,7.173628,0.21339,0.000267,0.0003,0.000021,0.000035,0.011582,0.01195,0.034576,0.001196,-0.23447,0.21338,0.44785,0.042142,5.572971,-0.225028,0.02635,0.036462,1704,8.906166,0.200254,0.000291,0.000366,0.000026,0.000054,33.851906,33.856,19.54759,382.108263,0.004,67.7,67.696,33.85525,1.799983,-0.000018,16.927528,39.089676,15,10236090.56,0.000075,0.038848,0.63064,29.650321,261.774441,0.000894,0.000672,0.011938,0.000143,-0.049395,0.062574,0.111969,0.0129,5.193482,0.160833,0.008761,0.01197,670,0.959917,0.07113,0.000057,0.000135,0.000003,0.000009,-0.002346,-0.00228,0.007915,0.000063,-0.045956,0.030743,0.076699,0.010049,5.148868,-0.429431,0.006045,0.008255,1011,0.456513,0.100985,0.000049,0.000093,0.000001,0.000004,-0.000706,-0.000549,0.003806,0.000014,-0.026692,0.016984,0.043676,0.004261,7.202271,-0.705561,0.002808,0.003871,1014,0.100393,0.126064,0.000025,0.000041,0,0.000001,Stand
0.00013,-0.000137,0.024253,0.000588,-0.089674,0.10717,0.196844,0.030876,3.710321,0.152099,0.018831,0.024252,1584,3.775271,0.236408,0.00021,0.000218,0.000012,0.000018,-0.0004,-0.000505,0.028261,0.000799,-0.12664,0.13921,0.26585,0.037144,3.509552,0.099834,0.022262,0.028262,1480,5.127096,0.230176,0.000239,0.00026,0.000016,0.000025,-0.000589,-0.001287,0.030869,0.000953,-0.13825,0.19135,0.3296,0.038252,4.866951,0.336152,0.023581,0.030872,1659,6.117813,0.228462,0.000255,0.000289,0.000019,0.000038,31.709292,31.709,18.306417,335.124915,0.009,63.413,63.404,31.70275,1.800013,0.000019,15.852574,36.613548,6,8605002.79,0.000078,0.037837,0.603413,26.184474,231.174347,0.000675,0.000488,0.008883,0.000079,-0.045319,0.037766,0.083085,0.009583,5.6559,-0.104356,0.006509,0.008908,809,0.509375,0.084671,0.000045,0.000102,0.000002,0.000006,-0.000104,0.000595,0.010901,0.000119,-0.067581,0.077301,0.144882,0.010651,8.868146,-0.599176,0.00753,0.010901,827,0.76273,0.109908,0.000057,0.000123,0.000002,0.00001,-0.000004,-0.000214,0.005106,0.000026,-0.025787,0.017899,0.043686,0.005325,5.253453,-0.494725,0.003751,0.005106,982,0.167337,0.111622,0.000028,0.000057,0,0.000002,Stand
-0.000165,-0.000157,0.020492,0.00042,-0.10067,0.14294,0.24361,0.026259,4.24463,0.0694,0.015974,0.020491,1592,2.676002,0.290679,0.000195,0.000167,0.000008,0.00001,-0.003043,-0.003277,0.027194,0.000739,-0.10027,0.16473,0.265,0.035415,3.683162,0.148943,0.021263,0.027361,1533,4.771105,0.226032,0.000239,0.000248,0.000015,0.000021,-0.008559,-0.008359,0.033582,0.001128,-0.19123,0.13673,0.32796,0.038817,4.753663,-0.226265,0.025109,0.034653,1631,7.652718,0.229013,0.000269,0.000357,0.000023,0.000073,32.212442,32.215,18.596807,345.841239,0.013,64.415,64.402,32.208,1.799998,0.000002,16.104056,37.194467,5,8816588.957,0.000078,0.03869,0.615189,26.32268,232.393896,0.001093,0.000443,0.014036,0.000197,-0.069102,0.066489,0.135591,0.011718,6.335381,0.5407,0.00944,0.014077,882,1.262902,0.074298,0.000059,0.000167,0.000004,0.000019,0.001308,0.001648,0.011599,0.000135,-0.055876,0.062368,0.118244,0.010653,7.742264,-0.020409,0.007942,0.011672,906,0.868195,0.106465,0.00006,0.000134,0.000003,0.000013,-0.000556,-0.000186,0.003987,0.000016,-0.022557,0.022184,0.044741,0.004261,6.48002,0.111632,0.00286,0.004025,969,0.103243,0.129845,0.000025,0.000044,0,0.000001,Stand
-0.000394,-0.00047,0.022119,0.000489,-0.11652,0.11698,0.2335,0.026721,4.48845,0.049671,0.016906,0.022121,1525,2.992781,0.296354,0.000213,0.000186,0.000009,0.000012,-0.006495,-0.007019,0.027054,0.000732,-0.14812,0.143,0.29112,0.033835,4.41511,0.122241,0.020714,0.02782,1464,4.733561,0.214438,0.000243,0.000273,0.000015,0.000023,-0.005801,-0.006859,0.02602,0.000677,-0.11091,0.18413,0.29504,0.03244,5.071501,0.506067,0.01993,0.026657,1658,4.345986,0.243705,0.000238,0.000255,0.000013,0.000029,30.908021,30.907,17.846865,318.510583,0.005,61.813,61.808,30.9095,1.799964,0.000039,15.454616,35.689834,8,7790342.169,0.000082,0.038551,0.602477,24.200769,213.659049,-0.001767,-0.001821,0.011587,0.000134,-0.068933,0.063803,0.132736,0.010653,7.109488,-0.116793,0.008094,0.01172,776,0.840114,0.06532,0.000055,0.000141,0.000003,0.000012,0.001167,0.001055,0.008432,0.000071,-0.034098,0.059631,0.093729,0.008522,8.068816,0.481809,0.006051,0.008512,884,0.443116,0.129088,0.000057,0.000094,0.000001,0.000004,-0.000843,-0.001298,0.003572,0.000013,-0.018343,0.015793,0.034136,0.004261,5.187086,-0.152769,0.002686,0.00367,940,0.08236,0.121239,0.000024,0.000042,0,0.000001,Stand
-0.002101,-0.001862,0.023969,0.000574,-0.1111,0.103,0.2141,0.030157,3.855655,0.01316,0.018541,0.024059,1456,3.519781,0.296908,0.000234,0.000203,0.000011,0.000013,0.000104,0.000028,0.023724,0.000563,-0.14079,0.1453,0.28609,0.028259,5.185151,-0.104147,0.017963,0.023723,1529,3.422202,0.255961,0.000219,0.000212,0.000011,0.000016,-0.018992,-0.019959,0.031334,0.000982,-0.18783,0.1373,0.32513,0.03999,3.827958,0.073955,0.024317,0.036638,1413,8.162905,0.196103,0.000296,0.000439,0.000027,0.000077,30.73502,30.735,17.744826,314.878839,0.01,61.462,61.452,30.73225,1.799998,0.000004,15.36621,35.488991,3,7658827.926,0.000082,0.038539,0.60086,24.205546,213.701188,0.004014,0.005156,0.016851,0.000284,-0.13865,0.097834,0.236484,0.008522,28.428568,-2.124473,0.008422,0.017322,800,1.824513,0.050896,0.000062,0.00022,0.000006,0.000033,0.003388,0.002597,0.010453,0.000109,-0.044275,0.053729,0.098004,0.012783,4.362193,0.114766,0.007959,0.010988,972,0.734138,0.103026,0.000058,0.000135,0.000002,0.000012,-0.000509,-0.000746,0.002844,0.000008,-0.017091,0.014867,0.031958,0.003196,6.113161,-0.023007,0.002079,0.002889,1051,0.050743,0.140849,0.000021,0.000031,0,0.000001,Stand
-0.003767,-0.003962,0.02569,0.00066,-0.14087,0.14882,0.28969,0.030402,5.352012,-0.109376,0.019285,0.025962,1358,3.82106,0.249691,0.000239,0.000254,0.000013,0.00002,0.005683,0.006375,0.02764,0.000764,-0.13529,0.11713,0.25242,0.032969,4.288429,-0.146151,0.020948,0.028215,1448,4.513152,0.195184,0.000234,0.000302,0.000016,0.000035,0.013926,0.013669,0.030865,0.000953,-0.17215,0.13374,0.30589,0.036783,4.210813,0.032452,0.023548,0.033858,1441,6.498786,0.203122,0.000287,0.000392,0.000023,0.000049,28.000185,28.002,16.165302,261.316991,0.008,55.991,55.983,27.9995,1.800001,0.000003,13.998341,32.33081,12,5925699.563,0.000088,0.03744,0.566867,20.244027,178.724676,-0.000284,0.000671,0.015247,0.000232,-0.097336,0.089081,0.186417,0.011719,10.318236,-0.626303,0.009687,0.015248,634,1.318027,0.071177,0.000067,0.000191,0.000005,0.000021,-0.001611,0.000107,0.01562,0.000244,-0.068069,0.064026,0.132095,0.017044,4.235308,-0.401766,0.011602,0.015702,654,1.397641,0.074881,0.000077,0.000195,0.000005,0.000022,0.000625,0.000549,0.007937,0.000063,-0.035675,0.047424,0.083099,0.007446,7.816469,-0.13391,0.005368,0.007961,819,0.359243,0.082995,0.00004,0.000098,0.000001,0.000005,Stand
