Mean,Median,STD,Variance,Min,Max,Range,IQR,Kurtosis,Skewness,MAD,RMS,NumPeaks,Energy,ZCR,FFT_Mean,FFT_Std,PSD_Mean,PSD_Std,Class
3.65544,3.29347,3.5702,12.7464,-4.08954,12.1898,16.2793,5.10694,2.3868,0.37437,2.9329,5.10807,73,20430.34626,0.043423,0.055609,0.21761,0.47242,2.8148,Walk
4.72839,4.84306,3.3143,10.9845,-3.54554,13.7746,17.3202,5.32312,2.4114,0.10966,2.7585,5.77321,78,29663.61821,0.022472,0.052851,0.24448,0.62426,4.06191,Walk
3.16248,2.89327,3.61,13.0319,-4.65424,12.0877,16.742,5.43154,2.2197,0.2697,3.0181,4.79732,63,15925.89074,0.047688,0.061073,0.20969,0.38427,1.9305,Walk
4.87279,4.45259,4.0268,16.2155,-5.4491,16.0639,21.513,6.353,2.61,0.21839,3.2854,6.31994,61,36187.14885,0.02649,0.057686,0.25876,0.72876,4.77178,Walk
4.96324,4.92391,3.9397,15.5215,-4.89068,16.4606,21.3513,6.28606,2.6101,0.11664,3.2431,6.33546,54,36164.37722,0.024417,0.058826,0.26173,0.73085,5.06787,Walk
4.26411,3.77136,3.9003,15.212,-5.12803,15.991,21.119,5.63029,2.826,0.28225,3.1748,5.77725,54,28303.40648,0.034198,0.058924,0.23942,0.53083,3.09941,Walk
4.30243,4.18602,3.9937,15.9496,-5.94615,15.2246,21.1707,5.97033,2.6539,0.10788,3.2247,5.86857,52,27035.53233,0.036943,0.063992,0.25186,0.65116,3.6921,Walk
4.75724,4.54379,4.0188,16.1505,-6.21926,14.8228,21.042,5.472,2.6764,0.16632,3.2359,6.22583,48,29845.88717,0.031169,0.067297,0.27421,0.75064,4.54735,Walk
5.44973,5.54334,5.9863,35.836,-9.95569,20.0455,30.0012,8.83546,2.4286,-0.070285,4.9264,8.09354,91,77754.88324,0.048863,0.068192,0.27498,1.2133,6.46493,Walk
5.24088,5.43148,5.7999,33.6383,-8.2236,18.5358,26.7594,8.18101,2.3642,-0.11148,4.7695,7.81511,94,70359.53145,0.050347,0.064378,0.26965,1.1757,6.42359,Walk
5.57557,5.84113,5.8598,34.3369,-8.76152,20.0961,28.8576,8.78053,2.2386,-0.094655,4.9264,8.08676,99,79324.86608,0.043693,0.069264,0.2735,1.2043,6.49357,Walk
5.32475,5.44659,5.9821,35.786,-10.0551,21.3257,31.3808,8.54322,2.4205,-0.08304,4.8971,8.00686,92,78790.99253,0.046379,0.068938,0.26559,1.2073,6.43343,Walk
4.75743,4.85938,6.0441,36.5317,-9.96379,20.4591,30.4229,8.9129,2.4122,0.016451,4.9788,7.68964,87,63151.48953,0.055243,0.075355,0.26621,1.0948,5.06953,Walk
5.34474,5.11049,5.5329,30.6127,-8.96549,18.3274,27.2929,8.09331,2.4335,0.088269,4.5423,7.69097,98,64651.98634,0.05398,0.071211,0.27431,1.0459,5.69517,Walk
5.39706,5.4202,5.4394,29.5866,-7.81863,21.0917,28.9103,7.8302,2.4866,-0.025364,4.4306,7.66086,93,66611.76277,0.047577,0.065611,0.27042,1.0054,5.67549,Walk
5.39641,6.15871,5.2823,27.9025,-13.7114,16.0505,29.7619,7.95219,2.7271,-0.40936,4.3758,7.5499,101,69826.2601,0.052245,0.067232,0.25658,1.0664,6.2956,Walk
4.7469,4.83508,5.2156,27.2027,-8.40315,17.3224,25.7255,7.69284,2.4535,0.051473,4.2631,7.05054,95,52742.40071,0.055608,0.06932,0.25167,0.92647,5.02313,Walk
5.69353,5.88096,5.1995,27.035,-7.64805,17.1675,24.8155,7.69488,2.3315,-0.13517,4.2892,7.70882,90,63407.45722,0.052484,0.06467,0.2863,1.127,6.68978,Walk
4.29471,3.21732,7.2576,52.6732,-12.9863,25.989,38.9753,9.87638,2.863,0.51641,5.8659,8.42998,77,70353.88696,0.072727,0.10251,0.28264,1.3554,4.4552,Walk
4.08762,3.46424,7.5351,56.7779,-13.7377,28.0291,41.7669,10.6818,2.8507,0.4691,6.1671,8.56896,71,70122.81456,0.073298,0.10485,0.28891,1.4183,4.53724,Walk
5.34064,5.04047,7.084,50.1824,-16.2336,28.2077,44.4413,9.74077,3.0666,0.27327,5.6931,8.86888,82,82668.60606,0.057088,0.1008,0.30314,1.6085,6.60776,Walk
5.19672,4.46336,7.0925,50.3032,-12.8789,31.1044,43.9832,10.0625,3.159,0.54545,5.7219,8.78988,89,82206.66482,0.065789,0.10088,0.29631,1.5809,5.89784,Walk
4.30548,3.50414,7.0042,49.0593,-13.2599,27.2773,40.5372,9.90198,3.0301,0.52871,5.6145,8.21877,81,68628.93707,0.067913,0.099903,0.27337,1.3379,4.43229,Walk
